Elements,Fractions,aflow__ael_bulk_modulus_vrh,aflow__ael_bulk_modulus_vrh UNC,Loss
"['C', 'N', 'W', 'Mo']",[0.27384382 0.58779377 0.12473965 0.01362251],346.3457336425781,16.384735107421875,9999290368.0
"['C', 'N', 'W', 'Mo']",[0.27629992 0.5921645  0.11832784 0.01320746],346.45074462890625,16.710159301757812,9999290368.0
"['C', 'N', 'W', 'Mo']",[0.28092727 0.5937152  0.11253121 0.01282604],346.57501220703125,16.90989112854004,9999290368.0
"['C', 'N', 'W', 'Mo']",[0.28765783 0.5925723  0.10729302 0.01247654],346.71209716796875,16.97323989868164,9999290368.0
"['C', 'N', 'W', 'Mo']",[0.29601905 0.589269   0.10255723 0.01215449],346.8501281738281,16.92169189453125,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.30547422 0.58444124 0.09823104 0.01185328],347.0042724609375,16.788619995117188,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.31691444 0.5772053  0.09430436 0.0115757 ],347.156005859375,16.53972625732422,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.32868993 0.5693286  0.0906701  0.01131103],347.2743225097656,16.299049377441406,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.3412498  0.56039155 0.08729925 0.0110591 ],347.3792724609375,16.073322296142578,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.35291022 0.5520852  0.08418623 0.01081798],347.37066650390625,15.903292655944824,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.36235353 0.54567456 0.08137943 0.01059218],347.30853271484375,15.810237884521484,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.3681082  0.5426127  0.0788928  0.01038609],347.24517822265625,15.796353340148926,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.36975977 0.5433001  0.07673762 0.01020224],347.2334289550781,15.86241340637207,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.36785114 0.54723155 0.074879   0.01003814],347.26910400390625,16.00039291381836,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.36295944 0.5538403  0.07330827 0.00989173],347.3223876953125,16.2120361328125,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.35662356 0.5616253  0.07199115 0.00975981],347.36273193359375,16.485034942626953,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.35015848 0.56928116 0.07091831 0.0096418 ],347.36346435546875,16.788997650146484,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.34476876 0.5755851  0.07010628 0.0095396 ],347.3140869140625,17.06243324279785,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.3419598  0.5789991  0.06958428 0.00945658],347.26629638671875,17.222911834716797,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.34244117 0.5787867  0.06937698 0.00939499],347.26800537109375,17.21959686279297,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.3457734  0.5754214  0.06945278 0.00935217],347.3111572265625,17.07421875,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.3509802  0.5699316  0.06976426 0.00932376],347.35137939453125,16.84661865234375,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.3562055  0.5642736  0.07021767 0.00930296],347.3536376953125,16.626367568969727,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.36009222 0.55985695 0.07076406 0.00928657],347.3384704589844,16.462871551513672,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.36201388 0.5573052  0.07140585 0.00927484],347.32952880859375,16.36809539794922,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.36203235 0.55657464 0.07212601 0.00926681],347.33526611328125,16.329944610595703,9999289344.0
"['C', 'N', 'W', 'Mo']",[0.36031094 0.5575238  0.07290389 0.0092612 ],347.353271484375,16.341156005859375,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.3570664  0.5599624  0.07371452 0.00925649],347.3836669921875,16.400432586669922,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.35286784 0.5633071  0.07457172 0.00925311],347.404052734375,16.493696212768555,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.34872866 0.56654733 0.07547268 0.00925116],347.4173583984375,16.587810516357422,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.34513214 0.5691932  0.07642321 0.00925118],347.41650390625,16.663904190063477,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.34300005 0.570312   0.07743338 0.00925436],347.41552734375,16.68309783935547,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.3422953  0.5699483  0.07849575 0.00926042],347.422607421875,16.644044876098633,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.34236854 0.56976414 0.07860581 0.00926127],347.4241943359375,16.634336471557617,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.34256765 0.5694513  0.07871859 0.00926235],347.42645263671875,16.61963653564453,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.34286448 0.5690387  0.07883304 0.00926356],347.42913818359375,16.601167678833008,9999287296.0
"['C', 'N', 'W', 'Mo']",[0.34324214 0.56854427 0.07894854 0.00926486],347.4320373535156,16.5797119140625,9999287296.0
