Elements,Fractions,aflow__ael_bulk_modulus_vrh,aflow__ael_bulk_modulus_vrh UNC,Loss
"['W', 'C', 'Mo']",[0.53778976 0.35862562 0.10358388],336.18865966796875,13.446903228759766,99996.609375
"['W', 'C', 'Mo']",[0.5408026  0.3559458  0.10325082],336.16619873046875,13.479533195495605,99996.609375
"['W', 'C', 'Mo']",[0.5424611  0.3543419  0.10319624],336.15264892578125,13.49763298034668,99996.609375
"['W', 'C', 'Mo']",[0.5428215  0.35377836 0.10339934],336.15277099609375,13.501829147338867,99996.609375
"['W', 'C', 'Mo']",[0.54196346 0.354197   0.1038388 ],336.1655578613281,13.492613792419434,99996.609375
"['W', 'C', 'Mo']",[0.5399609  0.35554513 0.10449315],336.190185546875,13.471353530883789,99996.609375
"['W', 'C', 'Mo']",[0.537075   0.3575858  0.10533843],336.2195129394531,13.440635681152344,99996.609375
"['W', 'C', 'Mo']",[0.53370553 0.3599526  0.10634113],336.24591064453125,13.404549598693848,99996.609375
"['W', 'C', 'Mo']",[0.53015304 0.36236075 0.10748544],336.27142333984375,13.36693286895752,99996.609375
"['W', 'C', 'Mo']",[0.52645826 0.3647716  0.1087694 ],336.2971496582031,13.32746410369873,99996.609375
"['W', 'C', 'Mo']",[0.52280027 0.36701646 0.11018252],336.32220458984375,13.289207458496094,99996.609375
"['W', 'C', 'Mo']",[0.519304   0.36899397 0.11170122],336.34393310546875,13.253107070922852,99996.609375
"['W', 'C', 'Mo']",[0.51613134 0.37055483 0.11331309],336.3648986816406,13.220757484436035,99996.609375
"['W', 'C', 'Mo']",[0.5132885  0.37170455 0.1150061 ],336.3848876953125,13.192584037780762,99996.609375
"['W', 'C', 'Mo']",[0.5108192  0.37241346 0.11676661],336.4031677246094,13.168638229370117,99996.6015625
"['W', 'C', 'Mo']",[0.50868255 0.37274635 0.11857031],336.4219970703125,13.14844799041748,99996.6015625
"['W', 'C', 'Mo']",[0.5067503  0.37284285 0.12040602],336.43902587890625,13.130244255065918,99996.6015625
"['W', 'C', 'Mo']",[0.5051311  0.37261316 0.12225484],336.4535827636719,13.115045547485352,99996.6015625
"['W', 'C', 'Mo']",[0.50386155 0.37204906 0.12408857],336.4654846191406,13.103168487548828,99996.6015625
"['W', 'C', 'Mo']",[0.5029336  0.37118506 0.1258805 ],336.4753112792969,13.094514846801758,99996.6015625
"['W', 'C', 'Mo']",[0.50227857 0.3701065  0.12761414],336.48284912109375,13.088369369506836,99996.6015625
"['W', 'C', 'Mo']",[0.5019287  0.36879987 0.12927063],336.4889221191406,13.085105895996094,99996.6015625
"['W', 'C', 'Mo']",[0.5018084  0.36735338 0.13083732],336.4938659667969,13.084228515625,99996.6015625
"['W', 'C', 'Mo']",[0.50196356 0.3657317  0.13230391],336.49658203125,13.086216926574707,99996.6015625
"['W', 'C', 'Mo']",[0.50218034 0.3641674  0.13365144],336.4959716796875,13.088839530944824,99996.6015625
"['W', 'C', 'Mo']",[0.5023925  0.36274657 0.13486022],336.4940185546875,13.0913667678833,99996.6015625
"['W', 'C', 'Mo']",[0.5025289  0.3615477  0.13592243],336.4916687011719,13.093035697937012,99996.6015625
"['W', 'C', 'Mo']",[0.5027266  0.360448   0.13682449],336.48895263671875,13.09528923034668,99996.6015625
"['W', 'C', 'Mo']",[0.5030006  0.3594309  0.13756768],336.486328125,13.098311424255371,99996.6015625
"['W', 'C', 'Mo']",[0.5032965  0.35855326 0.13814938],336.4840393066406,13.101489067077637,99996.6015625
"['W', 'C', 'Mo']",[0.503678   0.3577573  0.13856381],336.48211669921875,13.105488777160645,99996.6015625
"['W', 'C', 'Mo']",[0.50410706 0.35707077 0.13882135],336.480712890625,13.109930992126465,99996.6015625
"['W', 'C', 'Mo']",[0.5045444  0.3565273  0.13892747],336.4801025390625,13.114481925964355,99996.6015625
"['W', 'C', 'Mo']",[0.50505537 0.3560552  0.13888854],336.48028564453125,13.119799613952637,99996.6015625
"['W', 'C', 'Mo']",[0.5056424  0.35564262 0.1387141 ],336.481201171875,13.125864028930664,99996.6015625
"['W', 'C', 'Mo']",[0.5062415  0.35533923 0.13841835],336.48248291015625,13.131999969482422,99996.6015625
"['W', 'C', 'Mo']",[0.50674486 0.35522664 0.1380277 ],336.48406982421875,13.137045860290527,99996.6015625
"['W', 'C', 'Mo']",[0.50714517 0.35529584 0.13755806],336.486328125,13.141005516052246,99996.6015625
"['W', 'C', 'Mo']",[0.50759023 0.3553983  0.13701063],336.48883056640625,13.145381927490234,99996.6015625
"['W', 'C', 'Mo']",[0.50809026 0.3555101  0.13639879],336.4914245605469,13.150313377380371,99996.6015625
"['W', 'C', 'Mo']",[0.5085907  0.35566136 0.13574705],336.49365234375,13.155194282531738,99996.6015625
"['W', 'C', 'Mo']",[0.5090767  0.35584617 0.13507624],336.49560546875,13.159906387329102,99996.6015625
"['W', 'C', 'Mo']",[0.5095482  0.35605374 0.13439725],336.4973449707031,13.164546012878418,99996.6015625
"['W', 'C', 'Mo']",[0.5099319  0.35633624 0.133731  ],336.4985656738281,13.168322563171387,99996.6015625
"['W', 'C', 'Mo']",[0.5102572  0.35664257 0.1330994 ],336.49920654296875,13.171475410461426,99996.6015625
"['W', 'C', 'Mo']",[0.5105145  0.35697132 0.13251333],336.49945068359375,13.173927307128906,99996.6015625
"['W', 'C', 'Mo']",[0.510715   0.35730487 0.13197929],336.49945068359375,13.175790786743164,99996.6015625
"['W', 'C', 'Mo']",[0.5107251  0.35775748 0.1315166 ],336.4992980957031,13.175666809082031,99996.6015625
"['W', 'C', 'Mo']",[0.5105788  0.35829473 0.1311256 ],336.4991149902344,13.173927307128906,99996.6015625
"['W', 'C', 'Mo']",[0.5104308  0.35877678 0.13079165],336.4989013671875,13.172197341918945,99996.6015625
"['W', 'C', 'Mo']",[0.5102959  0.35918805 0.13051516],336.4984130859375,13.170602798461914,99996.6015625
"['W', 'C', 'Mo']",[0.510267   0.35943693 0.13029523],336.49798583984375,13.170165061950684,99996.6015625
"['W', 'C', 'Mo']",[0.51033777 0.35953155 0.13012975],336.49774169921875,13.170827865600586,99996.6015625
"['W', 'C', 'Mo']",[0.5105018  0.359481   0.13001637],336.49761962890625,13.172517776489258,99996.6015625
"['W', 'C', 'Mo']",[0.51063335 0.35940012 0.12996575],336.49755859375,13.17388916015625,99996.6015625
"['W', 'C', 'Mo']",[0.5107304  0.3592957  0.12997314],336.49755859375,13.1749267578125,99996.6015625
"['W', 'C', 'Mo']",[0.5107912  0.3591747  0.13003328],336.4976806640625,13.175607681274414,99996.6015625
"['W', 'C', 'Mo']",[0.510798   0.35906005 0.13014117],336.49786376953125,13.175740242004395,99996.6015625
"['W', 'C', 'Mo']",[0.51075226 0.35895616 0.13029075],336.4981689453125,13.175334930419922,99996.6015625
"['W', 'C', 'Mo']",[0.5106571  0.35886624 0.13047579],336.4984436035156,13.174422264099121,99996.6015625
"['W', 'C', 'Mo']",[0.51045287 0.35885525 0.13069107],336.498779296875,13.172380447387695,99996.6015625
"['W', 'C', 'Mo']",[0.5102697  0.35881338 0.13091603],336.4989929199219,13.170551300048828,99996.6015625
"['W', 'C', 'Mo']",[0.5101308  0.35872373 0.13114458],336.4991455078125,13.16919231414795,99996.6015625
"['W', 'C', 'Mo']",[0.51003337 0.3585936  0.1313722 ],336.49932861328125,13.168275833129883,99996.6015625
"['W', 'C', 'Mo']",[0.5099682  0.3584342  0.13159674],336.49945068359375,13.16769790649414,99996.6015625
"['W', 'C', 'Mo']",[0.5098987  0.35828358 0.1318169 ],336.49957275390625,13.167073249816895,99996.6015625
"['W', 'C', 'Mo']",[0.5098232  0.3581471  0.13202888],336.4996643066406,13.166373252868652,99996.6015625
"['W', 'C', 'Mo']",[0.5097295  0.35804135 0.13222837],336.4996337890625,13.16547966003418,99996.6015625
"['W', 'C', 'Mo']",[0.50963277 0.35795793 0.13240847],336.4996643066406,13.164533615112305,99996.6015625
"['W', 'C', 'Mo']",[0.509534   0.35789785 0.13256732],336.4996337890625,13.163566589355469,99996.6015625
"['W', 'C', 'Mo']",[0.5094344  0.3578611  0.13270366],336.4996032714844,13.162572860717773,99996.6015625
"['W', 'C', 'Mo']",[0.50942457 0.35785964 0.13271496],336.49957275390625,13.16247272491455,99996.6015625
"['W', 'C', 'Mo']",[0.50941485 0.35786018 0.13272412],336.4996337890625,13.162374496459961,99996.6015625
"['W', 'C', 'Mo']",[0.5094053  0.35786262 0.13273132],336.4996032714844,13.16227912902832,99996.6015625
"['W', 'C', 'Mo']",[0.5093958  0.35786662 0.13273671],336.49957275390625,13.162178039550781,99996.6015625
